subgroup,state,modern_method,se.modern_method,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2004,,,3,2004,0.0915533526146547,0.1563499385474877,0.0517264651064722,1
ALL,Africa:Senegal:Saint-Louis:Dagana,0.0951490919713852,0.0287905302168429,2005,Senegal,DHS_2005,3,2005,0.0981695311612594,0.148375361903592,0.0634580229678908,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2006,,,3,2006,0.1064516302007025,0.171937313702294,0.0637360923293602,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2007,,,3,2007,0.1158600837584956,0.1897298027924001,0.0680565598101964,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2008,,,3,2008,0.1265422893771621,0.2014105949537528,0.0766010228955925,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2009,,,3,2009,0.1386592513288626,0.204373964339781,0.0914289402328775,1
ALL,Africa:Senegal:Saint-Louis:Dagana,0.151918447139123,0.0213857416886029,2010,Senegal,DHS_2010,3,2010,0.1522894137524736,0.1895337856336573,0.121247594037069,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2011,,,3,2011,0.181894843336763,0.2404777121651567,0.1350202033751709,1
ALL,Africa:Senegal:Saint-Louis:Dagana,0.2234131401320768,0.0134762182275047,2012,Senegal,DHS_2012,3,2012,0.2164823525462476,0.2418876217647855,0.1931002252586784,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2013,,,3,2013,0.2303295037498348,0.302190047215821,0.1714022962977527,1
ALL,Africa:Senegal:Saint-Louis:Dagana,0.2124295442106073,0.059061418270767,2014,Senegal,DHS_2014,3,2014,0.2459931760154219,0.3119198519623707,0.1895504171888145,1
ALL,Africa:Senegal:Saint-Louis:Dagana,0.2310204438741528,0.0771917958649381,2015,Senegal,DHS_2015,3,2015,0.240344666435574,0.3063249193721186,0.1844299880409046,1
ALL,Africa:Senegal:Saint-Louis:Dagana,0.2587290883841307,0.0533151071547924,2016,Senegal,DHS_2016,3,2016,0.2458969122524707,0.3044409673823607,0.1950864132175288,1
ALL,Africa:Senegal:Saint-Louis:Dagana,0.2041278383396994,0.0360468406628009,2017,Senegal,DHS_2017,3,2017,0.2591435030836543,0.3087430373791068,0.2142116575397214,1
ALL,Africa:Senegal:Saint-Louis:Dagana,0.2772770859998208,0.0087543771288978,2018,Senegal,DHS_2018,3,2018,0.2762313385628884,0.2932147907907163,0.2598753585212526,1
ALL,Africa:Senegal:Saint-Louis:Dagana,0.3425837577583429,0.0514842228827829,2019,Senegal,DHS_2019,3,2019,0.3094258642594021,0.3723230370268162,0.2531712404995465,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2020,,,3,2020,0.3027233964955269,0.4234783252989176,0.2045242892153971,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2021,,,3,2021,0.2973757412373074,0.4569020614274017,0.1757063247466412,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2022,,,3,2022,0.2931407090760448,0.4842062322867001,0.1548376022729895,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2023,,,3,2023,0.2899887437027841,0.5083741287508418,0.1388172015278767,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2024,,,3,2024,0.2878989969313145,0.53080949800573,0.126095092793122,1
ALL,Africa:Senegal:Saint-Louis:Dagana,,,2025,,,3,2025,0.286857644001854,0.5522643022147957,0.1157978444428828,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,1990,,,4,1990,0.0219893440679415,0.0815661062971786,0.0055976899548693,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,1991,,,4,1991,0.021952991915154,0.0762614994941996,0.0060016885820833,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,1992,,,4,1992,0.0218806488199607,0.0710448210893476,0.0064381579483881,1
ALL,Africa:Senegal:Saint-Louis:Podor,0.0,0.0,1993,Senegal,DHS_1993,4,1993,0.0217650243954893,0.0658732627277391,0.0069127943976346,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,1994,,,4,1994,0.0226280308595204,0.0674737360854443,0.0072765796405309,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,1995,,,4,1995,0.0234766203876297,0.0687308815887649,0.0076780801184318,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,1996,,,4,1996,0.024315275938648,0.0696373157274322,0.0081270106553277,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,1997,,,4,1997,0.0251412050398681,0.0701455570171818,0.0086254016791584,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,1998,,,4,1998,0.0259515592433752,0.0702310705186303,0.0091901418571028,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,1999,,,4,1999,0.0267434829144611,0.0697842161739333,0.0098409998658308,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2000,,,4,2000,0.0275141488487612,0.0687370096376792,0.0106006649873089,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2001,,,4,2001,0.0282607103833033,0.0670534403854376,0.011503677611521,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2002,,,4,2002,0.0289803373480123,0.0646057148185566,0.0126049208743154,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2003,,,4,2003,0.0296702099334168,0.0612872242562878,0.0139992231209739,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2004,,,4,2004,0.0303273324811824,0.0568411083410219,0.0158562048999876,1
ALL,Africa:Senegal:Saint-Louis:Podor,0.0238786699187151,0.0085740688187316,2005,Senegal,DHS_2005,4,2005,0.0309471667339828,0.050850410323712,0.0185820751523051,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2006,,,4,2006,0.0333302401356146,0.0585725153838132,0.0186424671157487,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2007,,,4,2007,0.0358298294290439,0.0642234305035305,0.0196183640785146,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2008,,,4,2008,0.0384475036966219,0.0674515998994881,0.0215262839259825,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2009,,,4,2009,0.041181949316185,0.0674909524977442,0.0247661622308453,1
ALL,Africa:Senegal:Saint-Louis:Podor,0.0437827279655752,0.0110058034662921,2010,Senegal,DHS_2010,4,2010,0.0439965266618919,0.0625991876978933,0.0307084720118678,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2011,,,4,2011,0.0514849412276232,0.0779648931172254,0.0335825857436536,1
ALL,Africa:Senegal:Saint-Louis:Podor,0.0485786770616149,0.0142340168479728,2012,Senegal,DHS_2012,4,2012,0.0600002476183666,0.0842088887200471,0.0423392720016822,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2013,,,4,2013,0.0780181826268033,0.1156831025823861,0.0518960225943472,1
ALL,Africa:Senegal:Saint-Louis:Podor,0.1133166663373725,0.0319407876088085,2014,Senegal,DHS_2014,4,2014,0.1008030161137508,0.1371061499915046,0.073397478651493,1
ALL,Africa:Senegal:Saint-Louis:Podor,0.1377403930800702,0.0407903211909842,2015,Senegal,DHS_2015,4,2015,0.1078387142010335,0.1452254183937861,0.0794281752359371,1
ALL,Africa:Senegal:Saint-Louis:Podor,0.1150499295755194,0.0338069082534254,2016,Senegal,DHS_2016,4,2016,0.1129901025829181,0.1503558791059873,0.0841127894391614,1
ALL,Africa:Senegal:Saint-Louis:Podor,0.1211575755333974,0.0259880333055996,2017,Senegal,DHS_2017,4,2017,0.1241546864897474,0.1623521022541347,0.093950594724014,1
ALL,Africa:Senegal:Saint-Louis:Podor,0.1026847472904038,0.0390441430343396,2018,Senegal,DHS_2018,4,2018,0.118506392675107,0.1622292245490935,0.0853263974138951,1
ALL,Africa:Senegal:Saint-Louis:Podor,0.1305785398879259,0.0357865166957859,2019,Senegal,DHS_2019,4,2019,0.1316467865512975,0.1854849712663474,0.0916350973075245,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2020,,,4,2020,0.1326652211968449,0.2182146735151867,0.0773784235476704,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2021,,,4,2021,0.1336004533844401,0.2454154312629319,0.068195626356484,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2022,,,4,2022,0.1343539290872934,0.2697859324568956,0.0613074559292133,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2023,,,4,2023,0.1349216843844259,0.29216260668099,0.0557230081392215,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2024,,,4,2024,0.1353009724598406,0.3131652059477106,0.0510292708633683,1
ALL,Africa:Senegal:Saint-Louis:Podor,,,2025,,,4,2025,0.1354904751709733,0.3329103279475886,0.0469837029213929,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,1990,,,5,1990,0.0878574117239109,0.220466683788195,0.0318338911776775,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,1991,,,5,1991,0.0880034139823213,0.204896037272572,0.0349939979859318,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,1992,,,5,1992,0.0882973575347679,0.1889052585470489,0.0388625988910811,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,0.1209677419354838,0.0531591643855311,1993,Senegal,DHS_1993,5,1993,0.0887118366190228,0.1721041236042644,0.0437970222690461,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,1994,,,5,1994,0.0897762661508621,0.182614196646842,0.0418641068548196,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,1995,,,5,1995,0.0909736442599401,0.191127899783333,0.0407632026476886,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,1996,,,5,1996,0.0923386809574379,0.1979131593669727,0.0403133423210577,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,1997,,,5,1997,0.0938786954105635,0.2030443252934503,0.0404615603699935,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,1998,,,5,1998,0.0956012738020208,0.2064343222066039,0.0411875770392761,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,1999,,,5,1999,0.0975146810038646,0.2081517996557921,0.0425326917800097,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2000,,,5,2000,0.0996280513955144,0.2079440662832665,0.0445690236610325,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2001,,,5,2001,0.1019514333200747,0.2056157067896898,0.0474364771560627,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2002,,,5,2002,0.1044959111259915,0.2008237210542978,0.0513940664211856,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2003,,,5,2003,0.1072737188077809,0.1929589830878998,0.056928490555169,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2004,,,5,2004,0.1102986619438801,0.1810372731249594,0.0649985417701599,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,0.1149709018565736,0.0261842387186497,2005,Senegal,DHS_2005,5,2005,0.1135880109055741,0.1621586702529972,0.0782236444892165,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2006,,,5,2006,0.1164764537238602,0.1828805817874174,0.0720596497103323,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2007,,,5,2007,0.1196266139489978,0.1942316296597026,0.071136648820432,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2008,,,5,2008,0.1230503972190969,0.1975710444583295,0.0740484200290501,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2009,,,5,2009,0.1267622647338737,0.1919640080584637,0.0814919631447109,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,0.1374546818555498,0.0263729265459273,2010,Senegal,DHS_2010,5,2010,0.1306950170920534,0.1725504815754601,0.0979006685637345,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2011,,,5,2011,0.1422725273482459,0.1991245611324607,0.0996761598286297,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,0.1677003117029903,0.0283889472192978,2012,Senegal,DHS_2012,5,2012,0.1547854126531047,0.1969472236112477,0.120375881763965,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2013,,,5,2013,0.1663289407924041,0.2276442422727667,0.1188841561666763,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,0.1478029080147424,0.0264895325481925,2014,Senegal,DHS_2014,5,2014,0.1789525237146978,0.2237412786784569,0.1411215896934076,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,0.2106173618173757,0.0419427827858295,2015,Senegal,DHS_2015,5,2015,0.190206426121309,0.2381072308774368,0.1499686180109225,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,0.182210084679558,0.0558245827565752,2016,Senegal,DHS_2016,5,2016,0.2004717241987843,0.2512196126567257,0.1575531942378738,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,0.2075095469360422,0.0218781914550239,2017,Senegal,DHS_2017,5,2017,0.2260777633510338,0.2639691483964091,0.1920252365085626,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,0.2976582579494024,0.0322651037772387,2018,Senegal,DHS_2018,5,2018,0.2559290348831864,0.2991455700002035,0.2173904317801599,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,0.2624503234899509,0.0249573631191933,2019,Senegal,DHS_2019,5,2019,0.2669672630416461,0.3114848530649352,0.2267375089955875,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2020,,,5,2020,0.2646243951820187,0.3712209931608087,0.1799289666797589,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2021,,,5,2021,0.2628236775615942,0.4093537020242457,0.1549478129776531,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2022,,,5,2022,0.2613902973101019,0.4403237989201287,0.1372600479865373,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2023,,,5,2023,0.2603188570102646,0.4673644884000806,0.123602341279844,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2024,,,5,2024,0.2596060886899753,0.4918877375936878,0.1125942429242287,1
ALL,Africa:Senegal:Saint-Louis:Saint-Louis,,,2025,,,5,2025,0.2592500609440974,0.5146340647695564,0.1034746516894377,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,1990,,,6,1990,0.0397226020952515,0.1138806312070657,0.0129912122647988,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,1991,,,6,1991,0.0397089117897464,0.1052983715858227,0.0141680780497564,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,1992,,,6,1992,0.0396833800137117,0.0967656089432521,0.0155454534005509,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,0.0232558139534883,0.0161350994478362,1993,Senegal,DHS_1993,6,1993,0.039631283779924,0.0881329225009123,0.0171912524307795,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,1994,,,6,1994,0.0426742422136673,0.0972150645297512,0.0179699266294537,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,1995,,,6,1995,0.0459083946950103,0.1060522699892942,0.0189751612230275,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,1996,,,6,1996,0.0493596621065381,0.114672706704754,0.0202256039419398,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,1997,,,6,1997,0.0530406669051039,0.1228332557656771,0.0217408095631013,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,1998,,,6,1998,0.0569641239359135,0.1304678018718925,0.0235898318587787,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,1999,,,6,1999,0.0611428791434012,0.1372414254057056,0.0258231065885095,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2000,,,6,2000,0.0655899751790781,0.1430087709359266,0.0285540359798229,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2001,,,6,2001,0.0703186734443462,0.1473998308397654,0.0319405148185633,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2002,,,6,2002,0.0753424444325806,0.1499551090085258,0.0362272369501696,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2003,,,6,2003,0.0806753271612405,0.1501138700352358,0.0417847749163071,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2004,,,6,2004,0.0863323343271211,0.1467781927043267,0.049404969810973,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,0.1169789018024725,0.0309172040027595,2005,Senegal,DHS_2005,6,2005,0.0923342509023619,0.1378165250944219,0.0609246864188191,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2006,,,6,2006,0.0912342602299027,0.1488183907820879,0.0545656524753637,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2007,,,6,2007,0.0901364462733835,0.1523300558910354,0.0517675685696831,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2008,,,6,2008,0.0890324147032657,0.1495728075946937,0.051404766520323,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2009,,,6,2009,0.0879185532863573,0.1405745148261086,0.0535611661643662,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,0.0567414022045006,0.0193005687656717,2010,Senegal,DHS_2010,6,2010,0.0867273141555642,0.1237596774354933,0.059785624575656,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2011,,,6,2011,0.1023909777544409,0.1479801297863806,0.0695030055254176,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,0.1255057168840455,0.0189550371170039,2012,Senegal,DHS_2012,6,2012,0.120346545989008,0.1523144818648198,0.0943328305583684,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2013,,,6,2013,0.1415587605650987,0.1954986551398282,0.1006011582006797,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,0.1549860056653092,0.0286696155270198,2014,Senegal,DHS_2014,6,2014,0.1658948033820298,0.2098537259128529,0.1294893143673463,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,0.1696396005689352,0.0482524153054853,2015,Senegal,DHS_2015,6,2015,0.1758193875786046,0.2260334565631267,0.1348692772581831,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,0.2344790196836479,0.0593524615432155,2016,Senegal,DHS_2016,6,2016,0.1952338310306745,0.2479461651057145,0.1517050477486654,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,0.2114341262998559,0.0325647081961353,2017,Senegal,DHS_2017,6,2017,0.2159739311631671,0.2632825304728015,0.1751684035828102,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,0.2065316057756192,0.0381878094437852,2018,Senegal,DHS_2018,6,2018,0.2118793698204791,0.2600390963929954,0.1705916879786958,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,0.2408556695678442,0.0289805259696211,2019,Senegal,DHS_2019,6,2019,0.2364514086106056,0.2863352123241266,0.1929561948290094,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2020,,,6,2020,0.2365592693273882,0.3412648979745924,0.1565175415156291,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2021,,,6,2021,0.2367841949298083,0.3792070937354489,0.1362605710368241,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2022,,,6,2022,0.2369661020476817,0.4108031101577853,0.1216783792010631,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2023,,,6,2023,0.2371029144786463,0.4385388362069463,0.1102226644606217,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2024,,,6,2024,0.2371939288057834,0.4636049417890047,0.1007843723204576,1
ALL,Africa:Senegal:Sédhiou:Sédhiou,,,2025,,,6,2025,0.2372389210689002,0.4866450585807055,0.0927678727402483,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,1990,,,7,1990,0.0861950792702495,0.2710671892525517,0.023443415289844,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,1991,,,7,1991,0.0861865582811965,0.2570874122246249,0.0251730951387967,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,1992,,,7,1992,0.0861772710067323,0.2431274152133817,0.0270930475676432,1
ALL,Africa:Senegal:Sédhiou:Goudomp,0.0,0.0,1993,Senegal,DHS_1993,7,1993,0.0861385081638722,0.2290420969544267,0.0292573783841374,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,1994,,,7,1994,0.0898723547799633,0.2344911365061215,0.031018688533798,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,1995,,,7,1995,0.0937183780960403,0.2391357544945041,0.03303831758082,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,1996,,,7,1996,0.0977085653889599,0.2429646720852374,0.0353435361413369,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,1997,,,7,1997,0.1018480673162469,0.2458441496685994,0.0380124170468386,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,1998,,,7,1998,0.1061419049626556,0.2476564866598027,0.0411526225793403,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,1999,,,7,1999,0.1105951237598904,0.2481231071071159,0.0448244197136038,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2000,,,7,2000,0.115212481442971,0.2469061933333369,0.0492551691914756,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2001,,,7,2001,0.1199989986688822,0.2436259345667529,0.0546802107090986,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2002,,,7,2002,0.1249599488490843,0.2378635240160594,0.0614931429689976,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2003,,,7,2003,0.1301012592741171,0.2285904125538336,0.0703900525328165,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2004,,,7,2004,0.135432176081597,0.2142318235923227,0.0828621777452263,1
ALL,Africa:Senegal:Sédhiou:Goudomp,0.1665949153579263,0.0283508640130492,2005,Senegal,DHS_2005,7,2005,0.1409909139734899,0.1897325486427144,0.1033464256379962,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2006,,,7,2006,0.1302476634691703,0.1979232641640677,0.0835605435281061,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2007,,,7,2007,0.1202538352917237,0.1921950480343886,0.0729417992646858,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2008,,,7,2008,0.1109400344985449,0.1776137798336485,0.0672441790168352,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2009,,,7,2009,0.1022668820296556,0.1555774986496813,0.0656904095548423,1
ALL,Africa:Senegal:Sédhiou:Goudomp,0.081836765398706,0.0150031411593763,2010,Senegal,DHS_2010,7,2010,0.0941210106546781,0.1243768364763193,0.0705479845125296,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2011,,,7,2011,0.1045188118928294,0.1510770321738951,0.0709982680263502,1
ALL,Africa:Senegal:Sédhiou:Goudomp,0.1405480235333001,0.0448547946073507,2012,Senegal,DHS_2012,7,2012,0.1157763855549386,0.1583705034391462,0.0835707896288841,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2013,,,7,2013,0.1286679872840853,0.1820115530019695,0.0893109620385549,1
ALL,Africa:Senegal:Sédhiou:Goudomp,0.1687432886234592,0.0272808339869676,2014,Senegal,DHS_2014,7,2014,0.1428797624487338,0.1795039347000957,0.1127181935341779,1
ALL,Africa:Senegal:Sédhiou:Goudomp,0.074351248453946,0.014957397312391,2015,Senegal,DHS_2015,7,2015,0.1202430196659221,0.1516317054999506,0.0942084412703975,1
ALL,Africa:Senegal:Sédhiou:Goudomp,0.1627412075790302,0.0517522526082193,2016,Senegal,DHS_2016,7,2016,0.140515527744296,0.1777796150229632,0.109854458569802,1
ALL,Africa:Senegal:Sédhiou:Goudomp,0.1732222098275604,0.0133180422555993,2017,Senegal,DHS_2017,7,2017,0.1671143808151544,0.1909977581085283,0.1457217530176726,1
ALL,Africa:Senegal:Sédhiou:Goudomp,0.1633206729504263,0.0418927283368311,2018,Senegal,DHS_2018,7,2018,0.1519673002800061,0.1885580103579674,0.1214583445673051,1
ALL,Africa:Senegal:Sédhiou:Goudomp,0.1464989458126765,0.01514595772319,2019,Senegal,DHS_2019,7,2019,0.1530902116805994,0.1826158389795672,0.1275330221860735,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2020,,,7,2020,0.1529682293668538,0.228015911201248,0.0993086228431394,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2021,,,7,2021,0.1529392820010979,0.2592538909128753,0.0850716115911015,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2022,,,7,2022,0.1529158101248596,0.2858520277045363,0.0751686578708275,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2023,,,7,2023,0.1528980591103802,0.3098272456194325,0.0675629247648951,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2024,,,7,2024,0.1528861250411296,0.3320524305079099,0.0613993396708561,1
ALL,Africa:Senegal:Sédhiou:Goudomp,,,2025,,,7,2025,0.1528800346122219,0.3529778438743121,0.0562427373742561,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,1990,,,8,1990,0.0260477832351181,0.070313431856627,0.0093183145004457,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,1991,,,8,1991,0.025969158929321,0.063931244922491,0.0102421711400056,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,1992,,,8,1992,0.0258123213669049,0.0573858063919923,0.0113493474847052,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,0.0212765957446808,0.0091385121083484,1993,Senegal,DHS_1993,8,1993,0.0255682201252925,0.0505157062816177,0.0127312956050581,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,1994,,,8,1994,0.0271788086474521,0.057606077774773,0.0125458301704703,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,1995,,,8,1995,0.0287881874385758,0.0641745724193898,0.0125679993290446,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,1996,,,8,1996,0.0303973998177561,0.0702460468778317,0.01275534572632,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,1997,,,8,1997,0.0319972777662308,0.0756330559011037,0.0130799262566856,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,1998,,,8,1998,0.0335780210991869,0.080304386713717,0.0135395157913967,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,1999,,,8,1999,0.0351293717769575,0.084077870251684,0.0141335554521435,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,2000,,,8,2000,0.0366408955195604,0.0868423249827346,0.014874783321012,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,2001,,,8,2001,0.0381021160967182,0.0884691291779836,0.0157887118784326,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,2002,,,8,2002,0.0395026674017534,0.088830416927933,0.0169190571234739,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,2003,,,8,2003,0.0408324821829389,0.0878166075588349,0.0183366073864536,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,2004,,,8,2004,0.0420819317182812,0.0852002061567217,0.020130822052306,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,0.0204086239744032,0.0152106074557852,2005,Senegal,DHS_2005,8,2005,0.0432418402567223,0.0806872742708342,0.0225292976083164,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,2006,,,8,2006,0.0459716210199187,0.0883434399932842,0.0232108374491965,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,2007,,,8,2007,0.048724513092886,0.09350199713987,0.0246238309039649,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,2008,,,8,2008,0.0514840008245956,0.0957879012316802,0.0268716110103326,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,,,2009,,,8,2009,0.054231550832918,0.0945054591914357,0.0303462176787783,1
ALL,Africa:Senegal:Sédhiou:Bounkiling,0.0543666807033879,0.0223586167947589,2010,Senegal,DHS_2010,8,2010,0.0569040687093259,0.0883771794274731,0.0360490887401559,1
