subgroup,state,unmet_need,se.unmet_need,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Parity 1+,Africa:Senegal:Tambacounda,,,1991,,,3,1991,0.2860557187574604,0.3674587776853316,0.2160180130324735,1
Parity 1+,Africa:Senegal:Tambacounda,,,1992,,,3,1992,0.2852810915261665,0.3558168193615169,0.2231979040150144,1
Parity 1+,Africa:Senegal:Tambacounda,0.2659176029962546,0.038485900208598,1993,Senegal,DHS_1993,3,1993,0.2840436815584711,0.3421615749300952,0.2314716714683416,1
Parity 1+,Africa:Senegal:Tambacounda,,,1994,,,3,1994,0.2868039141022792,0.3513029364377149,0.2291413356581082,1
Parity 1+,Africa:Senegal:Tambacounda,,,1995,,,3,1995,0.2891015122647568,0.3580585945396366,0.2279091831003333,1
Parity 1+,Africa:Senegal:Tambacounda,,,1996,,,3,1996,0.2910017814160159,0.3631148932419331,0.2273891526936248,1
Parity 1+,Africa:Senegal:Tambacounda,,,1997,,,3,1997,0.2925023000447693,0.3665787331299344,0.2274418272233535,1
Parity 1+,Africa:Senegal:Tambacounda,,,1998,,,3,1998,0.2936015052380063,0.3684696039255672,0.2279765463914293,1
Parity 1+,Africa:Senegal:Tambacounda,,,1999,,,3,1999,0.2942982314135712,0.368800837605121,0.2290386723399198,1
Parity 1+,Africa:Senegal:Tambacounda,,,2000,,,3,2000,0.2945925658351452,0.3674532879307592,0.2306653799973448,1
Parity 1+,Africa:Senegal:Tambacounda,,,2001,,,3,2001,0.2944859085704466,0.3643047335437245,0.2329759839891461,1
Parity 1+,Africa:Senegal:Tambacounda,,,2002,,,3,2002,0.2939808416850357,0.3590952482574399,0.2362012041813382,1
Parity 1+,Africa:Senegal:Tambacounda,,,2003,,,3,2003,0.2930808539803105,0.3513362817514124,0.2407477442353787,1
Parity 1+,Africa:Senegal:Tambacounda,,,2004,,,3,2004,0.2917896730459536,0.3401595249606758,0.2474640571078332,1
Parity 1+,Africa:Senegal:Tambacounda,0.2826361386014482,0.0195225888808,2005,Senegal,DHS_2005,3,2005,0.2902452887641862,0.3227578095234192,0.2593319187825059,1
Parity 1+,Africa:Senegal:Tambacounda,,,2006,,,3,2006,0.2884940074650242,0.3335411550249829,0.2469187313575979,1
Parity 1+,Africa:Senegal:Tambacounda,,,2007,,,3,2007,0.2864979008692555,0.336250589092661,0.2410544156882,1
Parity 1+,Africa:Senegal:Tambacounda,,,2008,,,3,2008,0.2841197626172988,0.3332704478790025,0.2391794335115811,1
Parity 1+,Africa:Senegal:Tambacounda,,,2009,,,3,2009,0.2813618474590691,0.3245152106441012,0.2413506869585931,1
Parity 1+,Africa:Senegal:Tambacounda,0.2631857350103318,0.0178820236216898,2010,Senegal,DHS_2010,3,2010,0.278188646617338,0.306964427203495,0.2506260681196207,1
Parity 1+,Africa:Senegal:Tambacounda,,,2011,,,3,2011,0.2848908144296412,0.3231733565294292,0.2495258049528629,1
Parity 1+,Africa:Senegal:Tambacounda,0.2918584316849936,0.028218010777886,2012,Senegal,DHS_2012,3,2012,0.2917780085179058,0.3250822397036659,0.2607416765309968,1
Parity 1+,Africa:Senegal:Tambacounda,,,2013,,,3,2013,0.2848044051079728,0.3237095814383431,0.2499208263436934,1
Parity 1+,Africa:Senegal:Tambacounda,0.314501365705023,0.0251199949157145,2014,Senegal,DHS_2014,3,2014,0.2779926425875172,0.308189689782739,0.2508435338974266,1
Parity 1+,Africa:Senegal:Tambacounda,0.2744197081033219,0.0199760338713971,2015,Senegal,DHS_2015,3,2015,0.2619599643581616,0.2883508768055164,0.2376906703992651,1
Parity 1+,Africa:Senegal:Tambacounda,0.1999434487150631,0.0335754855838383,2016,Senegal,DHS_2016,3,2016,0.2363421467988749,0.2641729372481108,0.2102563273546109,1
Parity 1+,Africa:Senegal:Tambacounda,0.2036888662470577,0.0182221874264962,2017,Senegal,DHS_2017,3,2017,0.2217344175893417,0.2466024885930301,0.198194625993633,1
Parity 1+,Africa:Senegal:Tambacounda,0.2074147544112421,0.022215252391468,2018,Senegal,DHS_2018,3,2018,0.2103394259982248,0.2374667673107302,0.1851679858196726,1
Parity 1+,Africa:Senegal:Tambacounda,0.1857963252180847,0.0309393660153341,2019,Senegal,DHS_2019,3,2019,0.2052373360905743,0.2386350016030547,0.1749800417193676,1
Parity 1+,Africa:Senegal:Tambacounda,,,2020,,,3,2020,0.2073843042031125,0.2540420155993886,0.1666547895573721,1
Parity 1+,Africa:Senegal:Tambacounda,,,2021,,,3,2021,0.2089967189590813,0.2664055861478732,0.1605022110677499,1
Parity 1+,Africa:Senegal:Tambacounda,,,2022,,,3,2022,0.210285526719899,0.2771838007927811,0.1553410331887568,1
Parity 1+,Africa:Senegal:Tambacounda,,,2023,,,3,2023,0.2112530314860481,0.2869219904016037,0.1506891425886324,1
Parity 1+,Africa:Senegal:Tambacounda,,,2024,,,3,2024,0.2118982597573193,0.2957229270407849,0.1462966270248635,1
Parity 1+,Africa:Senegal:Tambacounda,,,2025,,,3,2025,0.2122203390161892,0.3037469701927009,0.1420567679466799,1
Parity 1+,Africa:Senegal:Thiès,,,1990,,,4,1990,0.3184760544281952,0.4029022766826274,0.2446734074346005,1
Parity 1+,Africa:Senegal:Thiès,,,1991,,,4,1991,0.3179676690504143,0.3904004634792856,0.2534466464687309,1
Parity 1+,Africa:Senegal:Thiès,,,1992,,,4,1992,0.3169418870002372,0.3755002889777187,0.2635848393595152,1
Parity 1+,Africa:Senegal:Thiès,0.3083623693379791,0.0227295166183504,1993,Senegal,DHS_1993,4,1993,0.3153284982180904,0.3559718422575072,0.2770916161488317,1
Parity 1+,Africa:Senegal:Thiès,,,1994,,,4,1994,0.3184963096209564,0.3727850286990301,0.2686240726396133,1
Parity 1+,Africa:Senegal:Thiès,,,1995,,,4,1995,0.3210765045294403,0.3842048098729972,0.2639268676459658,1
Parity 1+,Africa:Senegal:Thiès,,,1996,,,4,1996,0.3231416216474361,0.3923459831233821,0.2610880620209905,1
Parity 1+,Africa:Senegal:Thiès,,,1997,,,4,1997,0.3246868904683586,0.3978909264476146,0.2594522310044219,1
Parity 1+,Africa:Senegal:Thiès,,,1998,,,4,1998,0.3257078155315555,0.4011078045716837,0.2587616926223698,1
Parity 1+,Africa:Senegal:Thiès,,,1999,,,4,1999,0.3262015279844851,0.4021650180466584,0.258868192035104,1
Parity 1+,Africa:Senegal:Thiès,,,2000,,,4,2000,0.3261672065269996,0.4010917553676765,0.2597443416026063,1
Parity 1+,Africa:Senegal:Thiès,,,2001,,,4,2001,0.3256062380569671,0.3977985053377571,0.261476550895256,1
Parity 1+,Africa:Senegal:Thiès,,,2002,,,4,2002,0.3245223065300237,0.3920218395929928,0.264287578136579,1
Parity 1+,Africa:Senegal:Thiès,,,2003,,,4,2003,0.3229218826352696,0.3832614707577144,0.2686288239450819,1
Parity 1+,Africa:Senegal:Thiès,,,2004,,,4,2004,0.320816014106222,0.3704729964230397,0.2754389513528634,1
Parity 1+,Africa:Senegal:Thiès,0.3197221262417112,0.0187318331355107,2005,Senegal,DHS_2005,4,2005,0.3183870990880855,0.3500459799057857,0.2884035369277665,1
Parity 1+,Africa:Senegal:Thiès,,,2006,,,4,2006,0.3103916068119647,0.3562365133669438,0.2683966866670183,1
Parity 1+,Africa:Senegal:Thiès,,,2007,,,4,2007,0.3021949207499561,0.3528822773183789,0.2562637587751746,1
Parity 1+,Africa:Senegal:Thiès,,,2008,,,4,2008,0.2936380547934654,0.3433379041106091,0.2486336780052877,1
Parity 1+,Africa:Senegal:Thiès,,,2009,,,4,2009,0.2847422099268512,0.3277746153122045,0.2453262996885541,1
Parity 1+,Africa:Senegal:Thiès,0.2704053371670776,0.0172112431908793,2010,Senegal,DHS_2010,4,2010,0.2755115620805403,0.3030901131089463,0.2493906621612493,1
Parity 1+,Africa:Senegal:Thiès,,,2011,,,4,2011,0.2703574433020682,0.3070759520433719,0.2365774323491069,1
Parity 1+,Africa:Senegal:Thiès,0.2704526416496747,0.0261915223664288,2012,Senegal,DHS_2012,4,2012,0.2652896775289048,0.2963296962493971,0.2360685628753873,1
Parity 1+,Africa:Senegal:Thiès,,,2013,,,4,2013,0.245865799889431,0.2810605112239447,0.2134769148025832,1
Parity 1+,Africa:Senegal:Thiès,0.1931753095718276,0.0195434695907826,2014,Senegal,DHS_2014,4,2014,0.2273290631390634,0.2537188314433964,0.2022477710952291,1
Parity 1+,Africa:Senegal:Thiès,0.2666681251580516,0.0277656048329935,2015,Senegal,DHS_2015,4,2015,0.2245541113411095,0.2503320074139793,0.2008266652047065,1
Parity 1+,Africa:Senegal:Thiès,0.1997886390290921,0.0191543622301608,2016,Senegal,DHS_2016,4,2016,0.2076998581441886,0.2306411724785155,0.1862476330147158,1
Parity 1+,Africa:Senegal:Thiès,0.1924179636898009,0.0159933274558128,2017,Senegal,DHS_2017,4,2017,0.1990303689097857,0.2205248203548446,0.1788726575257314,1
Parity 1+,Africa:Senegal:Thiès,0.1676278672834708,0.0202392958830277,2018,Senegal,DHS_2018,4,2018,0.1892569301880765,0.2134486414114483,0.1669335243537752,1
Parity 1+,Africa:Senegal:Thiès,0.2021890380395944,0.0240107262728124,2019,Senegal,DHS_2019,4,2019,0.1901078524473011,0.2188983934927343,0.1644825335608968,1
Parity 1+,Africa:Senegal:Thiès,,,2020,,,4,2020,0.1925479634011977,0.2349592892844737,0.1561912292344484,1
Parity 1+,Africa:Senegal:Thiès,,,2021,,,4,2021,0.1944298561407976,0.2475588174221019,0.1503810780104964,1
Parity 1+,Africa:Senegal:Thiès,,,2022,,,4,2022,0.1959392340364781,0.2585012878774392,0.1455612697253794,1
Parity 1+,Africa:Senegal:Thiès,,,2023,,,4,2023,0.197073460567249,0.2682252505634444,0.1412280289002229,1
Parity 1+,Africa:Senegal:Thiès,,,2024,,,4,2024,0.1978288520887423,0.2769748162589258,0.1371081509701455,1
Parity 1+,Africa:Senegal:Thiès,,,2025,,,4,2025,0.198203315503662,0.2849434665138494,0.1330952109537231,1
Parity 1+,Africa:Senegal:Ziguinchor,,,1990,,,5,1990,0.3040810511200172,0.3909290012156732,0.2298782101251991,1
Parity 1+,Africa:Senegal:Ziguinchor,,,1991,,,5,1991,0.3041230125841077,0.379690736774736,0.238389199244741,1
Parity 1+,Africa:Senegal:Ziguinchor,,,1992,,,5,1992,0.3042021102185044,0.3668237899682402,0.2485380123480914,1
Parity 1+,Africa:Senegal:Ziguinchor,0.3151515151515151,0.0261143147715596,1993,Senegal,DHS_1993,5,1993,0.3042668393619484,0.3506639682673086,0.261746127573101,1
Parity 1+,Africa:Senegal:Ziguinchor,,,1994,,,5,1994,0.302535495514881,0.3605604745012736,0.2505064671091631,1
Parity 1+,Africa:Senegal:Ziguinchor,,,1995,,,5,1995,0.3007957391960417,0.366412166989313,0.2427370345788715,1
Parity 1+,Africa:Senegal:Ziguinchor,,,1996,,,5,1996,0.2990985527200683,0.3698366359966371,0.2370168339899163,1
Parity 1+,Africa:Senegal:Ziguinchor,,,1997,,,5,1997,0.2974387248155822,0.3714371457825289,0.2329087752285685,1
Parity 1+,Africa:Senegal:Ziguinchor,,,1998,,,5,1998,0.2958142496994451,0.371402039040823,0.2300754761185051,1
Parity 1+,Africa:Senegal:Ziguinchor,,,1999,,,5,1999,0.2942241151263,0.3698811026839204,0.2284419882275402,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2000,,,5,2000,0.2926678495202104,0.3669119311732957,0.2279807436872125,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2001,,,5,2001,0.2911453381681732,0.362439676634648,0.2287503434025374,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2002,,,5,2002,0.2896565625504803,0.3562597476239431,0.2308746928437987,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2003,,,5,2003,0.2882018936057745,0.3479831760799684,0.2347758200193987,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2004,,,5,2004,0.286781868753296,0.336833240002445,0.2411751328578139,1
Parity 1+,Africa:Senegal:Ziguinchor,0.2777891395935765,0.0208037721556252,2005,Senegal,DHS_2005,5,2005,0.2855318953768014,0.320350321523189,0.2527244980452959,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2006,,,5,2006,0.284022388325625,0.3304943685882617,0.2415724195664194,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2007,,,5,2007,0.2826798991011569,0.3337139750024814,0.236729175634502,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2008,,,5,2008,0.281372032696887,0.3320068863532684,0.2359831895701599,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2009,,,5,2009,0.2801033611495302,0.3252215513061021,0.2394126468341063,1
Parity 1+,Africa:Senegal:Ziguinchor,0.2872398874018552,0.0207743486750997,2010,Senegal,DHS_2010,5,2010,0.27888902780285,0.3106706248141012,0.2495318118590466,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2011,,,5,2011,0.2745376687202832,0.3149345325512679,0.2382234817652069,1
Parity 1+,Africa:Senegal:Ziguinchor,0.2995599459795842,0.0409867778492662,2012,Senegal,DHS_2012,5,2012,0.2707915320154769,0.3071560398610066,0.2375591686939543,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2013,,,5,2013,0.2507930572680003,0.2887390692143295,0.2165025571402252,1
Parity 1+,Africa:Senegal:Ziguinchor,0.20927059044444,0.0233211665335615,2014,Senegal,DHS_2014,5,2014,0.2321756334055187,0.2603272951644692,0.2058486695429915,1
Parity 1+,Africa:Senegal:Ziguinchor,0.2298271334354056,0.0207691298124949,2015,Senegal,DHS_2015,5,2015,0.2241206090025121,0.2489973554531393,0.2009697265978422,1
Parity 1+,Africa:Senegal:Ziguinchor,0.1992951526759805,0.0192521746354917,2016,Senegal,DHS_2016,5,2016,0.2105333819980787,0.234310529296281,0.1884443197126073,1
Parity 1+,Africa:Senegal:Ziguinchor,0.2261913542951397,0.0231344232201676,2017,Senegal,DHS_2017,5,2017,0.2065725019589069,0.2314771692322463,0.1839148068091008,1
Parity 1+,Africa:Senegal:Ziguinchor,0.2208124846726314,0.0299080159813077,2018,Senegal,DHS_2018,5,2018,0.1929232814278085,0.219647126536566,0.1688230081075144,1
Parity 1+,Africa:Senegal:Ziguinchor,0.1543057495052875,0.0181065272117823,2019,Senegal,DHS_2019,5,2019,0.1805571919059789,0.2084922979314603,0.155194425436488,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2020,,,5,2020,0.1806782191030283,0.2213724911951778,0.14516012971922,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2021,,,5,2021,0.1805994949088432,0.2312915690747689,0.1379847144448231,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2022,,,5,2022,0.1805295573844081,0.2399662889507833,0.13216147239228,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2023,,,5,2023,0.1804752271424533,0.2478272431865845,0.1271997614986161,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2024,,,5,2024,0.1804387502297513,0.2552133748058551,0.1228353707858801,1
Parity 1+,Africa:Senegal:Ziguinchor,,,2025,,,5,2025,0.1804213933319249,0.2622143131460906,0.118915626829179,1
Parity 1+,Africa:Senegal:Kédougou,,,1990,,,6,1990,0.2382197402777158,0.3414030732602169,0.1550942007116208,1
Parity 1+,Africa:Senegal:Kédougou,,,1991,,,6,1991,0.2381601666535579,0.3338967873580553,0.1593393160101896,1
Parity 1+,Africa:Senegal:Kédougou,,,1992,,,6,1992,0.2380208379966854,0.3260919056671531,0.1636944844613058,1
Parity 1+,Africa:Senegal:Kédougou,0.109375,0.0562316864719222,1993,Senegal,DHS_1993,6,1993,0.2377411581934994,0.317847192299559,0.1682769502339591,1
Parity 1+,Africa:Senegal:Kédougou,,,1994,,,6,1994,0.2416323026108755,0.3228480561141961,0.17139714159763,1
Parity 1+,Africa:Senegal:Kédougou,,,1995,,,6,1995,0.2454197596673663,0.3272186738010098,0.1747985886791483,1
Parity 1+,Africa:Senegal:Kédougou,,,1996,,,6,1996,0.2491594832104064,0.3310847985610338,0.1783788541068389,1
Parity 1+,Africa:Senegal:Kédougou,,,1997,,,6,1997,0.2528469263277729,0.3344957479211555,0.1822399113133754,1
Parity 1+,Africa:Senegal:Kédougou,,,1998,,,6,1998,0.2564811477410487,0.3373381279454496,0.1864350222928795,1
Parity 1+,Africa:Senegal:Kédougou,,,1999,,,6,1999,0.2600579952039736,0.3394536378067166,0.1910245473718617,1
Parity 1+,Africa:Senegal:Kédougou,,,2000,,,6,2000,0.2635779793285277,0.340852572231858,0.1960988963669187,1
Parity 1+,Africa:Senegal:Kédougou,,,2001,,,6,2001,0.2670394299638519,0.3412710274012546,0.2017471143527331,1
Parity 1+,Africa:Senegal:Kédougou,,,2002,,,6,2002,0.270441551178719,0.3405311378912838,0.2081963345575374,1
Parity 1+,Africa:Senegal:Kédougou,,,2003,,,6,2003,0.2737846563863379,0.338301831988467,0.2157284331289919,1
Parity 1+,Africa:Senegal:Kédougou,,,2004,,,6,2004,0.2770701321848337,0.3341254717470477,0.2247768685939379,1
Parity 1+,Africa:Senegal:Kédougou,0.2485578405538094,0.0314065645057143,2005,Senegal,DHS_2005,6,2005,0.2804406895365015,0.326718930964337,0.2366687702352057,1
Parity 1+,Africa:Senegal:Kédougou,,,2006,,,6,2006,0.2858089353159943,0.3394654489502665,0.2363805324932911,1
Parity 1+,Africa:Senegal:Kédougou,,,2007,,,6,2007,0.2912906306191042,0.3480537448912605,0.2396350366738816,1
Parity 1+,Africa:Senegal:Kédougou,,,2008,,,6,2008,0.2967410181245561,0.3528677507921681,0.2458123712285265,1
