subgroup,state,unmet_need,se.unmet_need,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
ALL,Africa:Senegal:Sédhiou,,,1990,,,2,1990,0.2058776149289347,0.2806860233567777,0.146590119538983,1
ALL,Africa:Senegal:Sédhiou,,,1991,,,2,1991,0.2058296599113497,0.2736392145692968,0.1509790808200069,1
ALL,Africa:Senegal:Sédhiou,,,1992,,,2,1992,0.2057336188448584,0.266124355813805,0.1557828006605193,1
ALL,Africa:Senegal:Sédhiou,0.2017543859649122,0.0353603237864483,1993,Senegal,DHS_1993,2,1993,0.2055587378160452,0.2575575075406778,0.1614246947419982,1
ALL,Africa:Senegal:Sédhiou,,,1994,,,2,1994,0.2063623493711129,0.2622700967644487,0.1594208805363414,1
ALL,Africa:Senegal:Sédhiou,,,1995,,,2,1995,0.2070869418827616,0.2656347429474086,0.1582804736450028,1
ALL,Africa:Senegal:Sédhiou,,,1996,,,2,1996,0.2077635445496774,0.2680565543371717,0.1577287895672722,1
ALL,Africa:Senegal:Sédhiou,,,1997,,,2,1997,0.2083929260640858,0.2696055567780352,0.157702546021267,1
ALL,Africa:Senegal:Sédhiou,,,1998,,,2,1998,0.2089755478364484,0.2702586396115078,0.1582252040393011,1
ALL,Africa:Senegal:Sédhiou,,,1999,,,2,1999,0.209511508610287,0.2699976155594119,0.1592934026229775,1
ALL,Africa:Senegal:Sédhiou,,,2000,,,2,2000,0.2100008664666528,0.2687595897693368,0.1609229920058799,1
ALL,Africa:Senegal:Sédhiou,,,2001,,,2,2001,0.2104436981479932,0.2664737050896212,0.1632331634300556,1
ALL,Africa:Senegal:Sédhiou,,,2002,,,2,2002,0.2108401923214372,0.2629966530168065,0.16633419874593,1
ALL,Africa:Senegal:Sédhiou,,,2003,,,2,2003,0.2111906346258727,0.2580427849363123,0.17051048588853,1
ALL,Africa:Senegal:Sédhiou,,,2004,,,2,2004,0.211496401737726,0.2511007306585984,0.1762301764607028,1
ALL,Africa:Senegal:Sédhiou,0.2031486893497311,0.0177760020267354,2005,Senegal,DHS_2005,2,2005,0.2119019760041842,0.2406775342617302,0.1851911597715052,1
ALL,Africa:Senegal:Sédhiou,,,2006,,,2,2006,0.2111697110979384,0.2474874970699594,0.1784840122649263,1
ALL,Africa:Senegal:Sédhiou,,,2007,,,2,2007,0.2105390256395992,0.2496620015430734,0.1757424192175888,1
ALL,Africa:Senegal:Sédhiou,,,2008,,,2,2008,0.209863892374423,0.2482892555923859,0.1756679834341327,1
ALL,Africa:Senegal:Sédhiou,,,2009,,,2,2009,0.2091420001313,0.2432078731641254,0.1784427759366752,1
ALL,Africa:Senegal:Sédhiou,0.1976540477030385,0.0173964072909109,2010,Senegal,DHS_2010,2,2010,0.2083097413772499,0.2324068096870451,0.1859186928537065,1
ALL,Africa:Senegal:Sédhiou,,,2011,,,2,2011,0.2126216757988115,0.2412518889866498,0.186969758979456,1
ALL,Africa:Senegal:Sédhiou,0.2381836365179161,0.0160474175168802,2012,Senegal,DHS_2012,2,2012,0.2173990021078788,0.2388984222931678,0.1978724939328853,1
ALL,Africa:Senegal:Sédhiou,,,2013,,,2,2013,0.201837958612248,0.2267208945366742,0.1794640242881016,1
ALL,Africa:Senegal:Sédhiou,0.1798759369116955,0.0086449853192863,2014,Senegal,DHS_2014,2,2014,0.1873359568022376,0.2013540545886179,0.1739670723576313,1
ALL,Africa:Senegal:Sédhiou,0.1999996154019643,0.0143101383671046,2015,Senegal,DHS_2015,2,2015,0.1868203169902269,0.2026773748395627,0.1721722796630772,1
ALL,Africa:Senegal:Sédhiou,0.1730217664865984,0.0078434433606484,2016,Senegal,DHS_2016,2,2016,0.1761911925270029,0.1887683612750909,0.1642511256713422,1
ALL,Africa:Senegal:Sédhiou,0.1809111908127507,0.0147795268715958,2017,Senegal,DHS_2017,2,2017,0.1746855071991455,0.1913626606541154,0.1593461005654372,1
ALL,Africa:Senegal:Sédhiou,0.1578956675108208,0.017084304931488,2018,Senegal,DHS_2018,2,2018,0.1631463567331879,0.1822938363587205,0.1457695022811483,1
ALL,Africa:Senegal:Sédhiou,0.1666516672198329,0.0191956227767964,2019,Senegal,DHS_2019,2,2019,0.1618831713863792,0.1846987579175883,0.1416995760177381,1
ALL,Africa:Senegal:Sédhiou,,,2020,,,2,2020,0.1622766924876811,0.196095163502401,0.133400339587702,1
ALL,Africa:Senegal:Sédhiou,,,2021,,,2,2021,0.162482481976709,0.2048069276960779,0.1275170067825091,1
ALL,Africa:Senegal:Sédhiou,,,2022,,,2,2022,0.1626433090437635,0.2123487932101924,0.1227693993110525,1
ALL,Africa:Senegal:Sédhiou,,,2023,,,2,2023,0.1627628996260677,0.2191667220642861,0.1186671278861569,1
ALL,Africa:Senegal:Sédhiou,,,2024,,,2,2024,0.16284243841467,0.2254201094180954,0.1150405539555815,1
ALL,Africa:Senegal:Sédhiou,,,2025,,,2,2025,0.1628824050595052,0.2312492391823456,0.1117580358897261,1
ALL,Africa:Senegal:Tambacounda,,,1990,,,3,1990,0.2373160388579591,0.3124046489169129,0.1752703891229441,1
ALL,Africa:Senegal:Tambacounda,,,1991,,,3,1991,0.2372007286525986,0.3042282359011505,0.1806946886571532,1
ALL,Africa:Senegal:Tambacounda,,,1992,,,3,1992,0.2369701407456989,0.2952226828220039,0.186759079919952,1
ALL,Africa:Senegal:Tambacounda,0.2278481012658227,0.0302651817058549,1993,Senegal,DHS_1993,3,1993,0.2365901736560635,0.284654098720959,0.1940546622752107,1
ALL,Africa:Senegal:Tambacounda,,,1994,,,3,1994,0.2379906612763875,0.2919199463993066,0.1909638385654365,1
ALL,Africa:Senegal:Tambacounda,,,1995,,,3,1995,0.2392435270295692,0.2972166246745905,0.1891771302656776,1
ALL,Africa:Senegal:Tambacounda,,,1996,,,3,1996,0.2403831026225907,0.3012247221846607,0.1882380389677988,1
ALL,Africa:Senegal:Tambacounda,,,1997,,,3,1997,0.2414095752981485,0.3040234190029131,0.1879909451990205,1
ALL,Africa:Senegal:Tambacounda,,,1998,,,3,1998,0.2423226785877377,0.305648087588652,0.1884215704961112,1
ALL,Africa:Senegal:Tambacounda,,,1999,,,3,1999,0.2431220840632926,0.3061142271756189,0.1894800739449191,1
ALL,Africa:Senegal:Tambacounda,,,2000,,,3,2000,0.2438074606430976,0.3053511641994231,0.1912364957437087,1
ALL,Africa:Senegal:Tambacounda,,,2001,,,3,2001,0.2443787168464684,0.3032708505630734,0.1937785133838979,1
ALL,Africa:Senegal:Tambacounda,,,2002,,,3,2002,0.2448360427756172,0.2996843812303555,0.1972868427085856,1
ALL,Africa:Senegal:Tambacounda,,,2003,,,3,2003,0.2451803841279162,0.2942149521680003,0.2020455243773028,1
ALL,Africa:Senegal:Tambacounda,,,2004,,,3,2004,0.2454150681768188,0.2862541346604417,0.2087496338642401,1
ALL,Africa:Senegal:Tambacounda,0.2457932516175395,0.0171341750163375,2005,Senegal,DHS_2005,3,2005,0.2457159478636448,0.2734849946470458,0.2197860283424904,1
ALL,Africa:Senegal:Tambacounda,,,2006,,,3,2006,0.2417701092281488,0.2791457669884765,0.2079466613014767,1
ALL,Africa:Senegal:Tambacounda,,,2007,,,3,2007,0.2379365418834675,0.2785668686988224,0.2015136948669407,1
ALL,Africa:Senegal:Tambacounda,,,2008,,,3,2008,0.234038489545216,0.2736781078915551,0.198419493584959,1
ALL,Africa:Senegal:Tambacounda,,,2009,,,3,2009,0.2300735804518587,0.2644379572673983,0.1987138565466318,1
ALL,Africa:Senegal:Tambacounda,0.2173867749324871,0.0139268394098315,2010,Senegal,DHS_2010,3,2010,0.2259721718385897,0.2482810631790599,0.2048563590196847,1
ALL,Africa:Senegal:Tambacounda,,,2011,,,3,2011,0.2284302522762664,0.2586964510919717,0.2009477359711248,1
ALL,Africa:Senegal:Tambacounda,0.2298215022267027,0.0237291802217609,2012,Senegal,DHS_2012,3,2012,0.2312360330322101,0.2575907568663375,0.2070352846327739,1
ALL,Africa:Senegal:Tambacounda,,,2013,,,3,2013,0.2223301068211552,0.2530370207011398,0.1952344213971514,1
ALL,Africa:Senegal:Tambacounda,0.2497414073447801,0.0230877912593122,2014,Senegal,DHS_2014,3,2014,0.2138570248062185,0.2381666894533151,0.192477072762415,1
ALL,Africa:Senegal:Tambacounda,0.2168552526490057,0.0177238636077347,2015,Senegal,DHS_2015,3,2015,0.2038637569975799,0.225278203739174,0.1844955299594829,1
ALL,Africa:Senegal:Tambacounda,0.1690792810105435,0.0275654704541678,2016,Senegal,DHS_2016,3,2016,0.185664479647604,0.2069317488387472,0.1659280870529039,1
ALL,Africa:Senegal:Tambacounda,0.1547277657945664,0.0137909283235635,2017,Senegal,DHS_2017,3,2017,0.1751168174929371,0.1942079433151811,0.1570568311572608,1
ALL,Africa:Senegal:Tambacounda,0.1704240112642898,0.0179122512918536,2018,Senegal,DHS_2018,3,2018,0.1638356083860191,0.1841277268263735,0.1450771556250765,1
ALL,Africa:Senegal:Tambacounda,0.1453523399189698,0.0207665722281292,2019,Senegal,DHS_2019,3,2019,0.1600868392913954,0.1840843862687248,0.1381853049627079,1
ALL,Africa:Senegal:Tambacounda,,,2020,,,3,2020,0.1607711045353629,0.1949598024992056,0.1308288407989948,1
ALL,Africa:Senegal:Tambacounda,,,2021,,,3,2021,0.1612124482757163,0.203525313766775,0.1254854420891544,1
ALL,Africa:Senegal:Tambacounda,,,2022,,,3,2022,0.1615608336105847,0.2110158180960518,0.1210681338535759,1
ALL,Africa:Senegal:Tambacounda,,,2023,,,3,2023,0.1618211262696569,0.2177983909741508,0.1172466488013593,1
ALL,Africa:Senegal:Tambacounda,,,2024,,,3,2024,0.1619949107699876,0.2240216442411359,0.1137811923716191,1
ALL,Africa:Senegal:Tambacounda,,,2025,,,3,2025,0.1620827855477421,0.2298698999801657,0.1105860156093006,1
ALL,Africa:Senegal:Thiès,,,1990,,,4,1990,0.2333748325140988,0.3006217305892428,0.1782128024372735,1
ALL,Africa:Senegal:Thiès,,,1991,,,4,1991,0.2331096922448267,0.2912934149734739,0.1842866458190373,1
ALL,Africa:Senegal:Thiès,,,1992,,,4,1992,0.2325708203127123,0.2803439483065882,0.1913243438318652,1
ALL,Africa:Senegal:Thiès,0.2316455696202531,0.0189702801594247,1993,Senegal,DHS_1993,4,1993,0.2317436819681063,0.2663175550455066,0.2005771294116124,1
ALL,Africa:Senegal:Thiès,,,1994,,,4,1994,0.2315637936808305,0.276014849073089,0.1928846418756784,1
ALL,Africa:Senegal:Thiès,,,1995,,,4,1995,0.2310879110206318,0.2819923243316711,0.1877121652404967,1
ALL,Africa:Senegal:Thiès,,,1996,,,4,1996,0.2303385034880956,0.2856514831911161,0.1838694297859483,1
ALL,Africa:Senegal:Thiès,,,1997,,,4,1997,0.2293148709058837,0.2874298177374558,0.1809910915842375,1
ALL,Africa:Senegal:Thiès,,,1998,,,4,1998,0.2280184635760628,0.2874800837794821,0.1788433000619187,1
ALL,Africa:Senegal:Thiès,,,1999,,,4,1999,0.226452192217255,0.2859269049744363,0.1773645474305623,1
ALL,Africa:Senegal:Thiès,,,2000,,,4,2000,0.224620142440185,0.2828024839911405,0.1765358080738887,1
ALL,Africa:Senegal:Thiès,,,2001,,,4,2001,0.222527531297969,0.2780809321821351,0.1763979514573112,1
ALL,Africa:Senegal:Thiès,,,2002,,,4,2002,0.2201808372065038,0.2716379918362848,0.1770417906249721,1
ALL,Africa:Senegal:Thiès,,,2003,,,4,2003,0.2175878963717729,0.2632236513834818,0.1787636993832428,1
ALL,Africa:Senegal:Thiès,,,2004,,,4,2004,0.2147599550658412,0.2522354537075504,0.1820532638976169,1
ALL,Africa:Senegal:Thiès,0.2108187493997337,0.014813858099245,2005,Senegal,DHS_2005,4,2005,0.2118671770148844,0.2366639100853346,0.1891253800761869,1
ALL,Africa:Senegal:Thiès,,,2006,,,4,2006,0.205650645919243,0.2393993172869466,0.175919164885088,1
ALL,Africa:Senegal:Thiès,,,2007,,,4,2007,0.1994917604123244,0.2361020838587133,0.167665552484382,1
ALL,Africa:Senegal:Thiès,,,2008,,,4,2008,0.1932365232560093,0.2288132204387471,0.1622811310628136,1
ALL,Africa:Senegal:Thiès,,,2009,,,4,2009,0.1868958228287594,0.2177609726078574,0.1596171443728289,1
ALL,Africa:Senegal:Thiès,0.1784991519748847,0.0141487897486292,2010,Senegal,DHS_2010,4,2010,0.1804356458604672,0.2013162635260262,0.161211981003101,1
ALL,Africa:Senegal:Thiès,,,2011,,,4,2011,0.1763008733225074,0.2020702908626312,0.1532235018669498,1
ALL,Africa:Senegal:Thiès,0.1682746333095871,0.0180245181038613,2012,Senegal,DHS_2012,4,2012,0.172390917056067,0.193513691604566,0.1527575258854698,1
ALL,Africa:Senegal:Thiès,,,2013,,,4,2013,0.159845403741807,0.1832627788431372,0.13870517917283,1
ALL,Africa:Senegal:Thiès,0.127860472694342,0.0127219698300135,2014,Senegal,DHS_2014,4,2014,0.1480456858993553,0.1650192015478318,0.1321541510847366,1
ALL,Africa:Senegal:Thiès,0.1762105628838139,0.0195508468583768,2015,Senegal,DHS_2015,4,2015,0.1470555513510066,0.1637363797452402,0.1319500393041006,1
ALL,Africa:Senegal:Thiès,0.1361338049783766,0.0114626601700525,2016,Senegal,DHS_2016,4,2016,0.1370226907187418,0.1513021423447009,0.1238408503734025,1
ALL,Africa:Senegal:Thiès,0.1297706665353205,0.0104677291941263,2017,Senegal,DHS_2017,4,2017,0.131639230859968,0.1454928968845433,0.118802783728676,1
ALL,Africa:Senegal:Thiès,0.1063303653069399,0.0125752734893888,2018,Senegal,DHS_2018,4,2018,0.1208973178435501,0.1363998496143978,0.1066937621790407,1
ALL,Africa:Senegal:Thiès,0.1217548178921035,0.0175709723544961,2019,Senegal,DHS_2019,4,2019,0.1204042859779011,0.1392692664662473,0.1036992407554267,1
ALL,Africa:Senegal:Thiès,,,2020,,,4,2020,0.1215418912584859,0.1489413642972284,0.0984170759424015,1
ALL,Africa:Senegal:Thiès,,,2021,,,4,2021,0.1223961983810777,0.1566592323046081,0.0946338833310405,1
ALL,Africa:Senegal:Thiès,,,2022,,,4,2022,0.1230789431864368,0.1634074395074573,0.0915171730835797,1
ALL,Africa:Senegal:Thiès,,,2023,,,4,2023,0.1235914513038426,0.1694937910414448,0.0887376115284445,1
ALL,Africa:Senegal:Thiès,,,2024,,,4,2024,0.1239333074111932,0.1750142679923126,0.0861889636751776,1
ALL,Africa:Senegal:Thiès,,,2025,,,4,2025,0.1241038848643271,0.1800319598539631,0.0837822723266071,1
ALL,Africa:Senegal:Ziguinchor,,,1990,,,5,1990,0.2320471302248635,0.3026607702772864,0.174731566041782,1
ALL,Africa:Senegal:Ziguinchor,,,1991,,,5,1991,0.2319934886024151,0.2939716928732513,0.1806080552903052,1
ALL,Africa:Senegal:Ziguinchor,,,1992,,,5,1992,0.231879443560163,0.2841645243773507,0.1874609574153309,1
ALL,Africa:Senegal:Ziguinchor,0.2407407407407407,0.0226986827980274,1993,Senegal,DHS_1993,5,1993,0.2316885335563248,0.2720693274622442,0.1961786350195765,1
ALL,Africa:Senegal:Ziguinchor,,,1994,,,5,1994,0.2302135486724596,0.2788126234426752,0.1885710962396223,1
ALL,Africa:Senegal:Ziguinchor,,,1995,,,5,1995,0.2286660652674159,0.2826875818812605,0.18311649314748,1
ALL,Africa:Senegal:Ziguinchor,,,1996,,,5,1996,0.2270663054786678,0.2847550429895075,0.1789592009684245,1
ALL,Africa:Senegal:Ziguinchor,,,1997,,,5,1997,0.2254122447492263,0.2853334542614523,0.1757957705590858,1
ALL,Africa:Senegal:Ziguinchor,,,1998,,,5,1998,0.2237033176948739,0.284552377210014,0.1735136046245111,1
ALL,Africa:Senegal:Ziguinchor,,,1999,,,5,1999,0.2219398788088743,0.282485067382101,0.1720218718677181,1
ALL,Africa:Senegal:Ziguinchor,,,2000,,,5,2000,0.2201227350233659,0.2791739048637091,0.1712962184047342,1
ALL,Africa:Senegal:Ziguinchor,,,2001,,,5,2001,0.2182530940109451,0.2745834680900892,0.1713761728110272,1
ALL,Africa:Senegal:Ziguinchor,,,2002,,,5,2002,0.216332423833314,0.2686078633717664,0.1723923051089676,1
ALL,Africa:Senegal:Ziguinchor,,,2003,,,5,2003,0.2143630711924838,0.2609751761771957,0.1745607177892752,1
ALL,Africa:Senegal:Ziguinchor,,,2004,,,5,2004,0.2123494144674209,0.2511689726389381,0.1783928753863145,1
ALL,Africa:Senegal:Ziguinchor,0.208717082372012,0.0163136334297349,2005,Senegal,DHS_2005,5,2005,0.210447599586395,0.2374907671547285,0.1857247461264519,1
ALL,Africa:Senegal:Ziguinchor,,,2006,,,5,2006,0.2055178394109157,0.2407424706423511,0.1744357219678678,1
ALL,Africa:Senegal:Ziguinchor,,,2007,,,5,2007,0.2007742517256301,0.238813582152838,0.1676372401504452,1
ALL,Africa:Senegal:Ziguinchor,,,2008,,,5,2008,0.196060501476311,0.2333316349509026,0.1636044150977234,1
ALL,Africa:Senegal:Ziguinchor,,,2009,,,5,2009,0.1913754157943752,0.2244493853087681,0.1622225591550675,1
ALL,Africa:Senegal:Ziguinchor,0.1863386408668025,0.0172772750684206,2010,Senegal,DHS_2010,5,2010,0.1866742866768486,0.2107579343680279,0.1647543806689598,1
ALL,Africa:Senegal:Ziguinchor,,,2011,,,5,2011,0.183798803058157,0.212440308143547,0.1583692109698657,1
ALL,Africa:Senegal:Ziguinchor,0.1879785434165111,0.0264224512339353,2012,Senegal,DHS_2012,5,2012,0.1812945826220202,0.2059737688171506,0.1587630529507455,1
ALL,Africa:Senegal:Ziguinchor,,,2013,,,5,2013,0.1682393102700637,0.1941278607800134,0.1450626564871235,1
ALL,Africa:Senegal:Ziguinchor,0.1343608977123627,0.017269475605526,2014,Senegal,DHS_2014,5,2014,0.1561077242516904,0.1752365527589197,0.1383331725897407,1
ALL,Africa:Senegal:Ziguinchor,0.1607481799692282,0.0132517531299827,2015,Senegal,DHS_2015,5,2015,0.1529945119143486,0.1693565908650398,0.1378880546068517,1
ALL,Africa:Senegal:Ziguinchor,0.1292184470709582,0.0126906169625798,2016,Senegal,DHS_2016,5,2016,0.1433756522390781,0.1591326022409611,0.1287439578610889,1
ALL,Africa:Senegal:Ziguinchor,0.156106455899074,0.0146813106126311,2017,Senegal,DHS_2017,5,2017,0.142472947882027,0.1590113872304836,0.1274948354065082,1
ALL,Africa:Senegal:Ziguinchor,0.1469848062984611,0.0204101903712453,2018,Senegal,DHS_2018,5,2018,0.1312109292891501,0.1495298324291603,0.1148418432038893,1
ALL,Africa:Senegal:Ziguinchor,0.1005009939661839,0.0146784232314457,2019,Senegal,DHS_2019,5,2019,0.1256745857175895,0.1460597780368297,0.1074085754651459,1
ALL,Africa:Senegal:Ziguinchor,,,2020,,,5,2020,0.1260775286621237,0.1549123023573562,0.1013782751110546,1
ALL,Africa:Senegal:Ziguinchor,,,2021,,,5,2021,0.126303620525829,0.1619040310347962,0.0969705801494623,1
ALL,Africa:Senegal:Ziguinchor,,,2022,,,5,2022,0.1264796988890703,0.168099678010517,0.0933553354180473,1
ALL,Africa:Senegal:Ziguinchor,,,2023,,,5,2023,0.1266107347686432,0.1737222670288639,0.0902409808322251,1
ALL,Africa:Senegal:Ziguinchor,,,2024,,,5,2024,0.126698195209291,0.1789306529037466,0.0874550662407274,1
ALL,Africa:Senegal:Ziguinchor,,,2025,,,5,2025,0.1267427390042991,0.1837803035102721,0.0849269559993259,1
ALL,Africa:Senegal:Kédougou,,,1990,,,6,1990,0.2084221543275554,0.3005313597735155,0.1351024497259614,1
ALL,Africa:Senegal:Kédougou,,,1991,,,6,1991,0.2084534850223577,0.2947363429358276,0.1383893369669235,1
ALL,Africa:Senegal:Kédougou,,,1992,,,6,1992,0.2085187428296481,0.2888001484885131,0.1418782281850061,1
ALL,Africa:Senegal:Kédougou,0.0945945945945946,0.0512754957931231,1993,Senegal,DHS_1993,6,1993,0.2085896639288207,0.2824060329783017,0.145725803823794,1
ALL,Africa:Senegal:Kédougou,,,1994,,,6,1994,0.210880765047705,0.2857125995541701,0.1476737637053629,1
ALL,Africa:Senegal:Kédougou,,,1995,,,6,1995,0.2132008417471249,0.2883334163857262,0.1499867963083908,1
ALL,Africa:Senegal:Kédougou,,,1996,,,6,1996,0.215577828044542,0.2905182542339588,0.1526290033280324,1
ALL,Africa:Senegal:Kédougou,,,1997,,,6,1997,0.2180099090775178,0.2922343679315301,0.1556603253687125,1
ALL,Africa:Senegal:Kédougou,,,1998,,,6,1998,0.2204959890795918,0.2933982726339951,0.159052086571246,1
ALL,Africa:Senegal:Kédougou,,,1999,,,6,1999,0.22303574922618,0.2939407429764151,0.1629473359984991,1
ALL,Africa:Senegal:Kédougou,,,2000,,,6,2000,0.2256288710310597,0.2938655997180202,0.1674049258806725,1
ALL,Africa:Senegal:Kédougou,,,2001,,,6,2001,0.2282750110347937,0.2929413365564872,0.1725457081981777,1
ALL,Africa:Senegal:Kédougou,,,2002,,,6,2002,0.2309735393353787,0.2910647138243953,0.1785409363623414,1
ALL,Africa:Senegal:Kédougou,,,2003,,,6,2003,0.2337244208623324,0.2879261575817147,0.1856443163640946,1
ALL,Africa:Senegal:Kédougou,,,2004,,,6,2004,0.2365276824669321,0.2830505890594231,0.1943963201668994,1
ALL,Africa:Senegal:Kédougou,0.2227808430545059,0.0212199028407874,2005,Senegal,DHS_2005,6,2005,0.2395347728149168,0.2750685804838173,0.2063612893580722,1
ALL,Africa:Senegal:Kédougou,,,2006,,,6,2006,0.2426122822312921,0.285261122005732,0.2036734767364271,1
ALL,Africa:Senegal:Kédougou,,,2007,,,6,2007,0.2458815195105269,0.2916269808585895,0.2046382931920618,1
ALL,Africa:Senegal:Kédougou,,,2008,,,6,2008,0.2492008463738553,0.2947918558132467,0.2082607025698342,1
ALL,Africa:Senegal:Kédougou,,,2009,,,6,2009,0.2525730069737245,0.2945095997313913,0.2148090770236008,1
ALL,Africa:Senegal:Kédougou,0.2762293143474227,0.0306232226641136,2010,Senegal,DHS_2010,6,2010,0.2559323514452192,0.2891178791231587,0.2259010717127082,1
ALL,Africa:Senegal:Kédougou,,,2011,,,6,2011,0.2585496228139097,0.2945135610254903,0.2262273942948493,1
ALL,Africa:Senegal:Kédougou,0.2702251750968319,0.0196697559856462,2012,Senegal,DHS_2012,6,2012,0.2616898054218069,0.2896527125128837,0.2359542037580448,1
ALL,Africa:Senegal:Kédougou,,,2013,,,6,2013,0.2490212156445082,0.2831274171494952,0.2183745475474839,1
ALL,Africa:Senegal:Kédougou,0.2686430759726559,0.0544431311262685,2014,Senegal,DHS_2014,6,2014,0.2370602525611516,0.2663886266666355,0.2106836765983394,1
ALL,Africa:Senegal:Kédougou,0.2309065842129737,0.0215066960806386,2015,Senegal,DHS_2015,6,2015,0.2307428765494633,0.2558385705012034,0.2076435815189229,1
